1,0.005066775,0.004971843,0.004985597,0.005054066,,,0.003092592,0.003371209,0.003419323,0.003051939
2,0.004853911,0.004832249,0.00496448,0.004744011,,,0.003813433,0.003738534,0.003978245,0.003645025
3,0.004887375,0.004777674,0.004884763,0.00467458,,,0.004182806,0.004087358,0.004236225,0.0040347
4,0.004988904,0.004551122,0.004615104,0.004878769,,,0.004583254,0.004555514,0.004593303,0.004563446
5,0.004697406,0.00482528,0.004751797,0.004738868,,,0.004986348,0.004917055,0.005004019,0.005112302
6,0.00461884,0.004641259,0.004570781,0.005000489,,,0.005193194,0.005391491,0.005248287,0.00536165
7,0.00480688,0.004670575,0.00442391,0.004862231,,,0.005416371,0.005349274,0.00529346,0.005397032
8,0.004658218,0.004578455,0.004704487,0.004709927,,,0.005537599,0.005298914,0.005328565,0.005486021
9,0.004555118,0.004764324,0.004501104,0.004451504,,,0.005588848,0.005696513,0.005787301,0.00564655
10,0.00468543,0.004521392,0.004443304,0.004581852,,,0.005844311,0.005983787,0.005905579,0.005941208
11,0.004670885,0.004473775,0.004607971,0.00463396,,,0.006208614,0.005895773,0.006079024,0.006124285
12,0.004593353,0.00455975,0.004831786,0.004582358,,,0.006039101,0.00632008,0.006322708,0.006042396
13,0.004757091,0.00464423,0.004778381,0.004606734,,,0.006295247,0.006437099,0.0063498,0.006249337
14,0.004728533,0.004671813,0.004715439,0.004623983,,,0.006341839,0.006221092,0.006212888,0.006337214
15,0.00464126,0.004807193,0.004683274,0.004767784,,,0.006166288,0.006148734,0.0060899,0.006256418
16,0.004636197,0.004701292,0.004651975,0.004580988,,,0.006241786,0.006339113,0.006286312,0.006149146
17,0.00469816,0.00442861,0.004651257,0.004552295,,,0.006394697,0.006181212,0.006193367,0.006268014
18,0.004746779,0.004671326,0.004886565,0.004707105,,,0.006390244,0.006506606,0.006154908,0.0062684
19,0.004650786,0.004718183,0.004719748,0.004775528,,,0.006622969,0.006440366,0.006631243,0.006539692
20,0.004581282,0.004773928,0.004628345,0.004627803,,,0.006690457,0.006582344,0.006763527,0.006766804
21,0.004759555,0.004704556,0.004648024,0.004655061,,,0.006962472,0.006843475,0.007106752,0.006914179
22,0.004612824,0.004640663,0.004836747,0.004643357,,,0.006990426,0.006719312,0.007028731,0.006810373
23,0.004869938,0.004827423,0.004631839,0.00478366,,,0.006981971,0.007128178,0.006885551,0.006894499
24,0.004764198,0.004696131,0.004783352,0.004868071,,,0.006914471,0.007055021,0.007110934,0.007021088
25,0.004639652,0.004737726,0.004684091,0.004770555,,,0.006991366,0.006831469,0.006897388,0.006917473
26,0.004680238,0.004731975,0.004780983,0.004841463,,,0.007094531,0.006911671,0.00686957,0.007102024
27,0.004869493,0.004931227,0.004600214,0.004676628,,,0.007108076,0.007018225,0.006946476,0.006761686
28,0.004782618,0.004576518,0.005001987,0.004804222,,,0.007055055,0.006917514,0.006995767,0.006978002
29,0.004807487,0.004723755,0.004822728,0.004707479,,,0.007020839,0.006948872,0.007146909,0.007008204
30,0.00469129,0.004746376,0.004823045,0.004864551,,,0.006909149,0.007084878,0.006999534,0.007117708
31,0.00478461,0.004693912,0.004841622,0.004778169,,,0.007004212,0.006916744,0.006877226,0.007069126
32,0.004607783,0.004708191,0.004659856,0.004765634,,,0.006984344,0.006942391,0.006711806,0.007041013
33,0.004660991,0.004779404,0.004645936,0.004569042,,,0.006892989,0.006972893,0.006843584,0.006948192
34,0.004754349,0.004831503,0.004629202,0.004826121,,,0.007003886,0.006924409,0.006791073,0.007138659
35,0.004638364,0.004741044,0.004732519,0.004733467,,,0.007003878,0.006944701,0.006918774,0.006986407
36,0.004784765,0.004733144,0.004763885,0.004873651,,,0.00698469,0.00717925,0.007026917,0.007044539
37,0.004680821,0.004856109,0.004885368,0.004740244,,,0.007040491,0.006873988,0.006943594,0.006951562
38,0.004804383,0.004780833,0.004643974,0.004733812,,,0.007279137,0.007082031,0.00702553,0.007179855
39,0.004895122,0.004737652,0.004811625,0.004793535,,,0.007510753,0.007305193,0.007135836,0.007280949
40,0.004815677,0.004828054,0.004662091,0.004777461,,,0.007521875,0.00753016,0.00733023,0.007366067
41,0.00492427,0.005042433,0.004875084,0.004877417,,,0.007722264,0.007592708,0.007561641,0.007608672
42,0.004837798,0.004720205,0.004917985,0.004979006,,,0.007708256,0.007619181,0.007637227,0.007563536
43,0.004844998,0.005070102,0.004924176,0.004954859,,,0.007722517,0.007715032,0.007795603,0.007809023
44,0.005248302,0.005041883,0.004864076,0.004847114,,,0.00796641,0.007804719,0.007832335,0.007596497
45,0.005117323,0.005164698,0.004924548,0.005043089,,,0.007884873,0.00799001,0.007761492,0.007799867
46,0.004955254,0.005085666,0.005095571,0.005011257,,,0.007768723,0.00784354,0.007889251,0.007859787
47,0.004884691,0.004904153,0.005121908,0.005018413,,,0.007584602,0.007719803,0.007788627,0.007707952
48,0.005114536,0.004889636,0.005090514,0.005070039,,,0.007844642,0.007616955,0.007823102,0.007708742
49,0.004974537,0.005102725,0.004998633,0.00480062,,,0.007824557,0.007696035,0.007872996,0.007782279
50,0.005057554,0.004925919,0.005154614,0.004930826,,,0.007892966,0.007830494,0.007891229,0.007741259
51,0.004871522,0.004977863,0.004962658,0.005131033,,,0.007613668,0.007709807,0.007834757,0.007897273
52,0.00493965,0.004980207,0.00489368,0.004883949,,,0.007728703,0.007659753,0.007822457,0.007775075
53,0.005009038,0.005020752,0.004978465,0.005145968,,,0.007751192,0.008062007,0.007720895,0.007904942
54,0.004856394,0.004962883,0.005078298,0.004925875,,,0.007630821,0.007939828,0.007726931,0.00772627
55,0.004926862,0.005023425,0.005069423,0.004972387,,,0.007726508,0.007894729,0.007856193,0.007664021
56,0.005026327,0.004987879,0.005118704,0.005041197,,,0.007825729,0.007769143,0.007852748,0.007762239
57,0.005144888,0.005059653,0.004870717,0.005197621,,,0.007787537,0.007808559,0.007644153,0.008022743
58,0.004777211,0.004956734,0.004886258,0.005017612,,,0.007590188,0.007766312,0.007584634,0.007771726
59,0.005124359,0.004961492,0.004838883,0.005051724,,,0.007899904,0.007640874,0.007613498,0.007728884
60,0.004978667,0.005068657,0.004926812,0.005004899,,,0.007825135,0.007782207,0.007681479,0.007729287
61,0.004793457,0.005067101,0.004862623,0.004972141,,,0.00757273,0.007771977,0.007512222,0.007618678
62,0.00499036,0.004997713,0.004911941,0.005037879,,,0.007807572,0.007705892,0.007617168,0.007802494
63,0.005061101,0.005000878,0.004994622,0.004903979,,,0.007888737,0.007751187,0.007780373,0.007640726
64,0.005005264,0.005112126,0.004967001,0.004864349,,,0.007721683,0.007771325,0.007716721,0.007719859
65,0.005118144,0.004907652,0.005133031,0.004914104,,,0.007935381,0.007681156,0.007802372,0.007736332
66,0.005052898,0.004927743,0.004889015,0.004926339,,,0.007903653,0.007780207,0.007673557,0.007787978
67,0.00497803,0.005091897,0.004840244,0.005014137,,,0.007889118,0.007768233,0.007631174,0.007733428
68,0.004975363,0.004974187,0.004930799,0.005032392,,,0.007813084,0.007895955,0.007617763,0.007748843
69,0.004897895,0.004977368,0.00511248,0.005112213,,,0.00759501,0.007773555,0.007798229,0.007728117
70,0.005160731,0.004899627,0.004986687,0.004970804,,,0.007964323,0.007628079,0.007697245,0.007751524
71,0.004962165,0.004953609,0.005098578,0.0050206,,,0.007799325,0.007675135,0.007864675,0.007699036
72,0.004972118,0.005026385,0.005078212,0.005008357,,,0.007765673,0.007622688,0.007867081,0.007762376
73,0.004939703,0.004987509,0.005035001,0.005003835,,,0.007768741,0.007774301,0.007764706,0.00777537
74,0.005116745,0.005032283,0.004886955,0.004888498,,,0.007937657,0.007806465,0.007612768,0.007860282
75,0.005045368,0.004870935,0.004848268,0.005058833,,,0.007846053,0.007611866,0.00764113,0.007747391
76,0.005125769,0.005054573,0.005096683,0.005019115,,,0.007901565,0.007808036,0.007721312,0.007814227
77,0.00524493,0.004990641,0.005075531,0.004999733,,,0.007915575,0.007761255,0.007851566,0.007852217
78,0.004923519,0.0050612,0.004997621,0.00500752,,,0.007833836,0.007939565,0.007893494,0.007874632
79,0.00494515,0.004994824,0.005127562,0.005258316,,,0.007974041,0.008075582,0.008017068,0.008016277
80,0.00497601,0.005222219,0.005176561,0.005147446,,,0.00821676,0.008231589,0.008329793,0.00838158
81,0.005491796,0.005286948,0.005079998,0.005352361,,,0.008559346,0.008440335,0.008377117,0.008498717
82,0.005259634,0.00546291,0.005353435,0.005254477,,,0.008601737,0.008725832,0.008607296,0.008530012
83,0.005376466,0.005322552,0.005307661,0.005346686,,,0.008581036,0.00841728,0.008543566,0.008512203
84,0.005494546,0.005535015,0.005431002,0.005446575,,,0.008603601,0.00875776,0.008554679,0.008495288
85,0.005237346,0.005414686,0.005426985,0.005447394,,,0.008529632,0.008638197,0.00863229,0.008594122
86,0.005523133,0.00540663,0.005654602,0.005461419,,,0.008702328,0.00862607,0.00874566,0.008651573
87,0.005364527,0.005373259,0.005454299,0.00534581,,,0.008609119,0.008718041,0.008515415,0.008609826
88,0.005603886,0.005411286,0.005319731,0.005413002,,,0.008789324,0.008622637,0.008507583,0.008560204
89,0.005479514,0.005662241,0.005457471,0.005416431,,,0.008683743,0.008881807,0.008573641,0.008635268
90,0.005544919,0.005582274,0.005347625,0.00544596,,,0.008750644,0.008658785,0.008609925,0.008666161
91,0.005335091,0.005352265,0.005426444,0.005316579,,,0.008469702,0.008589385,0.008473286,0.008494742
92,0.005399634,0.005279964,0.005392543,0.005604042,,,0.008457728,0.008479317,0.008488719,0.008696145
93,0.005646706,0.00538558,0.005324288,0.005495404,,,0.008802858,0.008556715,0.008485504,0.008770966
94,0.0053471,0.005267986,0.005385119,0.00542963,,,0.008506765,0.008543927,0.00858316,0.008614169
95,0.005307246,0.005392557,0.005375902,0.005604884,,,0.008431999,0.008571278,0.008582718,0.008688521
96,0.005435687,0.005494044,0.005540567,0.005469939,,,0.008651358,0.008690773,0.008747832,0.00874106
97,0.00546978,0.005617952,0.005463612,0.005476536,,,0.00855186,0.008801182,0.008573743,0.008765285
98,0.005477216,0.005457822,0.0054091,0.005518453,,,0.008717399,0.008497281,0.008682282,0.00870588
99,0.005617743,0.005497462,0.005636035,0.005375255,,,0.008789753,0.008617529,0.008757177,0.008673601
100,0.005329429,0.005476577,0.005415472,0.005405791,,,0.00848946,0.008653355,0.008683522,0.008456351
101,0.005461174,0.005489388,0.005509804,0.005484821,,,0.008625488,0.008600956,0.008679952,0.00867596
102,0.005509316,0.00527132,0.005379644,0.0055358,,,0.008629442,0.00859625,0.008519409,0.008634358
103,0.005402637,0.005309601,0.005532588,0.00556804,,,0.008551603,0.008480584,0.008690694,0.00852012
104,0.005476214,0.005281325,0.00556083,0.005347582,,,0.008619759,0.008591433,0.008767184,0.008701498
105,0.005411131,0.005657165,0.005495432,0.005436762,,,0.008650386,0.008846092,0.008570284,0.00861955
106,0.005482339,0.005386681,0.005364191,0.005485375,,,0.008723481,0.00854306,0.008503509,0.00850009
107,0.005488181,0.005354659,0.005330663,0.005510878,,,0.008580217,0.008667134,0.008655337,0.008741386
108,0.005509428,0.005514611,0.005315185,0.005549087,,,0.008724548,0.008684473,0.008465469,0.008668404
109,0.005300711,0.005650457,0.005560811,0.005667887,,,0.008454645,0.008787138,0.008799668,0.008824075
110,0.005445188,0.005479449,0.005680142,0.005633618,,,0.008661887,0.008690465,0.008861123,0.008735272
111,0.005554675,0.005442195,0.005359474,0.00547156,,,0.008728962,0.008631266,0.008543233,0.008537185
112,0.00569023,0.005550186,0.005332074,0.005598346,,,0.008849822,0.008647646,0.008668326,0.008625925
113,0.005622659,0.005680243,0.005392881,0.005558122,,,0.008821245,0.008954753,0.008492521,0.008630243
114,0.005481547,0.005703266,0.005453841,0.005470497,,,0.008690498,0.008769949,0.008482672,0.008673877
115,0.005424811,0.005420984,0.005334538,0.00556226,,,0.008623696,0.008502593,0.008629622,0.008778414
116,0.005447196,0.005395417,0.005462566,0.005514528,,,0.008624532,0.008633939,0.008595181,0.008683887
117,0.005414026,0.005579543,0.005395029,0.005461421,,,0.008674385,0.008778948,0.008626253,0.00861612
118,0.005322774,0.005438916,0.005500482,0.005496751,,,0.00866587,0.00875907,0.008502877,0.008818139
119,0.005563119,0.00548969,0.005345032,0.005426321,,,0.008665598,0.008525093,0.008528015,0.008568039
120,0.00537229,0.005447927,0.005576885,0.005502875,,,0.008590165,0.008678117,0.008671864,0.008703992
121,0.005666184,0.005497871,0.005368968,0.005406556,,,0.008817126,0.008666024,0.008513459,0.00854263
122,0.005417208,0.005330793,0.005359121,0.005483561,,,0.00861756,0.008487446,0.008555451,0.008603303
123,0.005385568,0.005560433,0.005439922,0.005634733,,,0.008688763,0.008691972,0.008564657,0.008830718
124,0.005457951,0.00539439,0.005323048,0.005432912,,,0.008592904,0.008591582,0.00854253,0.008499551
125,0.005386731,0.005482316,0.005411436,0.005417084,,,0.00860385,0.008700898,0.008610725,0.00860279
126,0.005576587,0.005542919,0.005625298,0.005527292,,,0.008672135,0.008676122,0.008808686,0.008562127
127,0.005460122,0.005510645,0.005484847,0.005484354,,,0.008682049,0.008702561,0.008577677,0.008625127
128,0.005496091,0.005366188,0.005415894,0.005650903,,,0.008706824,0.008663558,0.008628381,0.008842046
129,0.00530356,0.005472803,0.005411159,0.005371949,,,0.008619095,0.008712191,0.008551474,0.008581375
130,0.005530574,0.005461287,0.005407858,0.005445613,,,0.008678466,0.008705198,0.008616109,0.008616815
131,0.005530394,0.005350611,0.005252959,0.005470795,,,0.008642832,0.008503961,0.008405109,0.008515395
132,0.005414301,0.005420745,0.005448089,0.005396245,,,0.008669071,0.008500547,0.008602694,0.008636692
133,0.005265347,0.005277501,0.00550008,0.005389018,,,0.008484549,0.008678105,0.008696386,0.008664983
134,0.005357604,0.0054645,0.00528249,0.005119608,,,0.008624486,0.008494836,0.008514018,0.008583896
135,0.005511233,0.005493964,0.005520292,0.005465215,,,0.00868199,0.008675346,0.008704561,0.008607904
136,0.005449575,0.005362541,0.005528446,0.005455765,,,0.008678926,0.008598717,0.008796713,0.008618813
137,0.005462693,0.005364249,0.005486204,0.005377834,,,0.008690187,0.008544117,0.00871435,0.008534654
138,0.005433746,0.005628715,0.005483758,0.005426371,,,0.00864216,0.00872014,0.008549013,0.008581577
139,0.005666883,0.005601955,0.005594496,0.005436037,,,0.008756039,0.008703542,0.008587651,0.008676219
140,0.005190611,0.00543188,0.005506312,0.005482761,,,0.008405353,0.008692068,0.008603546,0.008631319
141,0.005400148,0.005402151,0.005306014,0.005439553,,,0.008658805,0.008569357,0.008509992,0.008592838
142,0.005399827,0.005380653,0.005285332,0.005489947,,,0.008611288,0.008657721,0.008466147,0.008586122
143,0.005379808,0.005547944,0.005508453,0.005521518,,,0.008596298,0.008691623,0.008707033,0.008730318
144,0.005536543,0.005267234,0.005452909,0.005524727,,,0.008721517,0.008441117,0.008603822,0.008630085
145,0.005587051,0.005628831,0.005527387,0.005475869,,,0.008774146,0.008862737,0.008696641,0.008687272
146,0.005322472,0.005508825,0.005584133,0.005361598,,,0.008599536,0.008802913,0.008816195,0.008549375
147,0.005521247,0.00553815,0.005655456,0.005229891,,,0.008762082,0.008650581,0.008789384,0.008552745
148,0.005462989,0.005641529,0.0053813,0.005425156,,,0.008613085,0.008932953,0.008534708,0.008648396
149,0.005479779,0.005428232,0.005413515,0.005696538,,,0.008594619,0.008490729,0.008612939,0.008879182
150,0.005558414,0.005330508,0.005618131,0.005411567,,,0.008587763,0.008615671,0.008874042,0.008618343
151,0.005600873,0.005586068,0.005388552,0.005597721,,,0.008703414,0.008564989,0.008639793,0.008730203
152,0.005297509,0.005328246,0.005520482,0.005461101,,,0.008528418,0.008556451,0.008620921,0.008685913
153,0.00545389,0.005558799,0.005367225,0.00558898,,,0.008504277,0.008650816,0.008647065,0.008790237
154,0.005456481,0.0056117,0.005546458,0.005473375,,,0.008637512,0.008780379,0.008723781,0.008697005
155,0.005430975,0.005434267,0.005426527,0.00552324,,,0.008581864,0.008597768,0.008575004,0.008572602
